Source,Target,Type,id,weight
Barristan_Selmy,Sansa_Stark,Undirected,501,3
Barristan_Selmy,Skahaz_mo_Kandaq,Undirected,502,21
Barristan_Selmy,Steelskin,Undirected,503,3
Barristan_Selmy,Tyrion_Lannister,Undirected,504,3
Barristan_Selmy,Varys,Undirected,505,15
Barristan_Selmy,Widower,Undirected,506,3
Barristan_Selmy,Xaro_Xhoan_Daxos,Undirected,507,3
Barsena,Daenerys_Targaryen,Undirected,508,4
Bartimus,Davos_Seaworth,Undirected,509,4
Bedwyck,Craster,Undirected,510,4
Bedwyck,Dywen,Undirected,511,3
Bedwyck,Eddison_Tollett,Undirected,512,4
Bedwyck,Grenn,Undirected,513,4
Bedwyck,Samwell_Tarly,Undirected,514,3
Belaquo,Goghor_the_Giant,Undirected,515,7
Belaquo,Hizdahr_zo_Loraq,Undirected,516,3
Belaquo,Irri,Undirected,517,3
Belaquo,Spotted_Cat,Undirected,518,5
Belwas,Ben_Plumm,Undirected,519,4
Belwas,Daenerys_Targaryen,Undirected,520,46
Belwas,Hizdahr_zo_Loraq,Undirected,521,11
Belwas,Illyrio_Mopatis,Undirected,522,8
Belwas,Jhiqui,Undirected,523,3
Belwas,Jhogo,Undirected,524,3
Belwas,Jorah_Mormont,Undirected,525,22
Belwas,Oznak_zo_Pahl,Undirected,526,8
Belwas,Quentyn_Martell,Undirected,527,3
Belwas,Skahaz_mo_Kandaq,Undirected,528,3
Ben_Bones,Ramsay_Snow,Undirected,529,5
Ben_Bones,Theon_Greyjoy,Undirected,530,4
Ben_Plumm,Daario_Naharis,Undirected,531,13
Ben_Plumm,Daenerys_Targaryen,Undirected,532,24
Ben_Plumm,Hizdahr_zo_Loraq,Undirected,533,3
Ben_Plumm,Kasporio,Undirected,534,3
Ben_Plumm,Penny,Undirected,535,3
Ben_Plumm,Tybero_Istarion,Undirected,536,5
Ben_Plumm,Tyrion_Lannister,Undirected,537,4
Benedar_Belmore,Gilwood_Hunter,Undirected,538,3
Benedar_Belmore,Horton_Redfort,Undirected,539,5
Benedar_Belmore,Petyr_Baelish,Undirected,540,5
Benedar_Belmore,Symond_Templeton,Undirected,541,4
Benerro,Daenerys_Targaryen,Undirected,542,3
Benerro,Haldon,Undirected,543,4
Benerro,Moqorro,Undirected,544,4
Benerro,Tyrion_Lannister,Undirected,545,7
Benethon_Scales,Narbert_Grandison,Undirected,546,3
Benethon_Scales,Selyse_Florent,Undirected,547,4
Benfred_Tallhart,Helman_Tallhart,Undirected,548,3
Benfred_Tallhart,Leobald_Tallhart,Undirected,549,3
Benfred_Tallhart,Stygg,Undirected,550,3
Benfred_Tallhart,Theon_Greyjoy,Undirected,551,7
Benjen_Stark,Bran_Stark,Undirected,552,9
Benjen_Stark,Cersei_Lannister,Undirected,553,3
Benjen_Stark,Jaremy_Rykker,Undirected,554,3
Benjen_Stark,Jeor_Mormont,Undirected,555,17
Benjen_Stark,Jon_Snow,Undirected,556,48
Benjen_Stark,Luwin,Undirected,557,7
Benjen_Stark,Mance_Rayder,Undirected,558,3
Benjen_Stark,Robb_Stark,Undirected,559,7
Benjen_Stark,Robert_Baratheon,Undirected,560,6
Benjen_Stark,Theon_Greyjoy,Undirected,561,4
Benjen_Stark,Tyrion_Lannister,Undirected,562,8
Benjen_Stark,Waymar_Royce,Undirected,563,3
Benjen_Stark,Yoren,Undirected,564,4
Beric_Dondarrion,Catelyn_Stark,Undirected,565,3
Beric_Dondarrion,Eddard_Stark,Undirected,566,3
Beric_Dondarrion,Gendry,Undirected,567,4
Beric_Dondarrion,Gregor_Clegane,Undirected,568,9
Beric_Dondarrion,Harwin,Undirected,569,7
Beric_Dondarrion,Jack_Bulwer,Undirected,570,4
Beric_Dondarrion,Jaime_Lannister,Undirected,571,7
Beric_Dondarrion,Joffrey_Baratheon,Undirected,572,3
Beric_Dondarrion,Lem,Undirected,573,14
Beric_Dondarrion,Loras_Tyrell,Undirected,574,5
Beric_Dondarrion,Mariya_Darry,Undirected,575,5
Beric_Dondarrion,Robert_Baratheon,Undirected,576,5
Beric_Dondarrion,Sandor_Clegane,Undirected,577,18
Beric_Dondarrion,Sansa_Stark,Undirected,578,4
Beric_Dondarrion,Thoros_of_Myr,Undirected,579,39
Beric_Dondarrion,Tom_of_Sevenstreams,Undirected,580,4
Beth_Cassel,Bran_Stark,Undirected,581,4
Beth_Cassel,Rodrik_Cassel,Undirected,582,4
Beth_Cassel,Theon_Greyjoy,Undirected,583,3
Big_Boil,Jon_Snow,Undirected,584,3
Big_Boil,Ygritte,Undirected,585,3
Biter,Brienne_of_Tarth,Undirected,586,5
Biter,Jaqen_Hghar,Undirected,587,12
Biter,Rorge,Undirected,588,17
Biter,Yoren,Undirected,589,3
Black_Balaq,Franklyn_Flowers,Undirected,590,3
Blane,Jeor_Mormont,Undirected,591,3
Bloodbeard,Daenerys_Targaryen,Undirected,592,3
Bloodbeard,Hizdahr_zo_Loraq,Undirected,593,5
Bloodbeard,Tattered_Prince,Undirected,594,3
Blue_Bard,Cersei_Lannister,Undirected,595,7
Blue_Bard,Lambert_Turnberry,Undirected,596,3
Blue_Bard,Margaery_Tyrell,Undirected,597,6
Blue_Bard,Qyburn,Undirected,598,4
Blue_Bard,Tallad,Undirected,599,3
Bonifer_Hasty,Jaime_Lannister,Undirected,600,4
Boros_Blount,Cersei_Lannister,Undirected,601,23
Boros_Blount,Gyles_Rosby,Undirected,602,5
Boros_Blount,Jaime_Lannister,Undirected,603,9
Boros_Blount,Joffrey_Baratheon,Undirected,604,14
Boros_Blount,Loras_Tyrell,Undirected,605,5
Boros_Blount,Meryn_Trant,Undirected,606,31
Boros_Blount,Osmund_Kettleblack,Undirected,607,8
Boros_Blount,Osney_Kettleblack,Undirected,608,3
Boros_Blount,Sansa_Stark,Undirected,609,14
Boros_Blount,Tanda_Stokeworth,Undirected,610,3
Boros_Blount,Tommen_Baratheon,Undirected,611,14
Boros_Blount,Tyrion_Lannister,Undirected,612,14
Bowen_Marsh,Cellador,Undirected,613,8
Bowen_Marsh,Cotter_Pyke,Undirected,614,3
Bowen_Marsh,Denys_Mallister,Undirected,615,5
Bowen_Marsh,Donal_Noye,Undirected,616,4
Bowen_Marsh,Eddison_Tollett,Undirected,617,12
Bowen_Marsh,Hobb,Undirected,618,3
Bowen_Marsh,Janos_Slynt,Undirected,619,10
Bowen_Marsh,Jeor_Mormont,Undirected,620,16
Bowen_Marsh,Jon_Snow,Undirected,621,60
Bowen_Marsh,Mance_Rayder,Undirected,622,5
Bowen_Marsh,Othell_Yarwyck,Undirected,623,28
Bowen_Marsh,Samwell_Tarly,Undirected,624,10
Bowen_Marsh,Satin,Undirected,625,3
Bowen_Marsh,Stannis_Baratheon,Undirected,626,3
Bowen_Marsh,Tormund,Undirected,627,5
Bowen_Marsh,Wick_Whittlestick,Undirected,628,5
Bran_Stark,Brynden_Rivers,Undirected,629,14
Bran_Stark,Catelyn_Stark,Undirected,630,24
Bran_Stark,Cersei_Lannister,Undirected,631,6
Bran_Stark,Chayle,Undirected,632,3
Bran_Stark,Cley_Cerwyn,Undirected,633,5
Bran_Stark,Coldhands,Undirected,634,10
Bran_Stark,Donella_Hornwood,Undirected,635,5
Bran_Stark,Eddard_Stark,Undirected,636,34
Bran_Stark,Hali,Undirected,637,3
Bran_Stark,Hallis_Mollen,Undirected,638,3
Bran_Stark,Hayhead,Undirected,639,6
Bran_Stark,Hodor,Undirected,640,209
Bran_Stark,Howland_Reed,Undirected,641,3
Bran_Stark,Hullen,Undirected,642,3
Bran_Stark,Jeor_Mormont,Undirected,643,4
Bran_Stark,Joffrey_Baratheon,Undirected,644,6
Bran_Stark,Jojen_Reed,Undirected,645,112
Bran_Stark,Jon_Arryn,Undirected,646,7
Bran_Stark,Jon_Snow,Undirected,647,90
Bran_Stark,Jon_Umber_(Greatjon),Undirected,648,3
Bran_Stark,Jory_Cassel,Undirected,649,11
Bran_Stark,Joseth,Undirected,650,4
Bran_Stark,Leaf,Undirected,651,5
Bran_Stark,Luwin,Undirected,652,116
Bran_Stark,Meera_Reed,Undirected,653,123
Bran_Stark,Mikken,Undirected,654,11
Bran_Stark,Nan,Undirected,655,38
Bran_Stark,Osha,Undirected,656,42
Bran_Stark,Petyr_Baelish,Undirected,657,3
Bran_Stark,Poxy_Tym,Undirected,658,3
Bran_Stark,Ramsay_Snow,Undirected,659,7
Bran_Stark,Reek,Undirected,660,3
Bran_Stark,Renly_Baratheon,Undirected,661,3
Bran_Stark,Rickard_Karstark,Undirected,662,4
Bran_Stark,Rickard_Stark,Undirected,663,4
Bran_Stark,Rickon_Stark,Undirected,664,129
Bran_Stark,Robb_Stark,Undirected,665,169
Bran_Stark,Robert_Baratheon,Undirected,666,11
Bran_Stark,Rodrik_Cassel,Undirected,667,40
Bran_Stark,Samwell_Tarly,Undirected,668,11
Bran_Stark,Sansa_Stark,Undirected,669,25
Bran_Stark,Stafford_Lannister,Undirected,670,3
Bran_Stark,Stiv,Undirected,671,4
Bran_Stark,Theon_Greyjoy,Undirected,672,64
Bran_Stark,Tommen_Baratheon,Undirected,673,8
Bran_Stark,Tyrion_Lannister,Undirected,674,31
Bran_Stark,Walder_Frey_(son_of_Jammos),Undirected,675,5
Bran_Stark,Walder_Frey_(son_of_Merrett),Undirected,676,12
Bran_Stark,Wyman_Manderly,Undirected,677,6
Bran_Stark,Yoren,Undirected,678,3
Brandon_Norrey,Jon_Snow,Undirected,679,3
Brandon_Norrey,Torghen_Flint,Undirected,680,3
Brandon_Stark,Eddard_Stark,Undirected,681,19
Brandon_Stark,Lyanna_Stark,Undirected,682,4
Brandon_Stark,Petyr_Baelish,Undirected,683,14
Brandon_Stark,Rickard_Stark,Undirected,684,3
Brandon_Stark,Rickon_Stark,Undirected,685,3
Brandon_Stark,Robb_Stark,Undirected,686,3
Brandon_Stark,Robert_Baratheon,Undirected,687,5
Brea,Brusco,Undirected,688,6
Brea,Talea,Undirected,689,4
Brella,Sansa_Stark,Undirected,690,8
Brella,Shae,Undirected,691,4
Brenett,Catelyn_Stark,Undirected,692,3
Brienne_of_Tarth,Catelyn_Stark,Undirected,693,53
Brienne_of_Tarth,Cersei_Lannister,Undirected,694,8
Brienne_of_Tarth,Clarence_Crabb,Undirected,695,4
Brienne_of_Tarth,Cleos_Frey,Undirected,696,12
Brienne_of_Tarth,Creighton_Longbough,Undirected,697,8
Brienne_of_Tarth,Dick_Crabb,Undirected,698,21
Brienne_of_Tarth,Dontos_Hollard,Undirected,699,7
Brienne_of_Tarth,Edmure_Tully,Undirected,700,3
Brienne_of_Tarth,Elder_Brother,Undirected,701,4
Brienne_of_Tarth,Elmar_Frey,Undirected,702,6
Brienne_of_Tarth,Emmon_Cuy,Undirected,703,8
Brienne_of_Tarth,Gendry,Undirected,704,6
Brienne_of_Tarth,Hyle_Hunt,Undirected,705,17
Brienne_of_Tarth,Illifer,Undirected,706,8
Brienne_of_Tarth,Jaime_Lannister,Undirected,707,111
Brienne_of_Tarth,Jeyne_Heddle,Undirected,708,4
Brienne_of_Tarth,Joffrey_Baratheon,Undirected,709,4
Brienne_of_Tarth,Loras_Tyrell,Undirected,710,6
Brienne_of_Tarth,Lysa_Arryn,Undirected,711,3
Brienne_of_Tarth,Meribald,Undirected,712,17
Brienne_of_Tarth,Narbert,Undirected,713,6
Brienne_of_Tarth,Podrick_Payne,Undirected,714,36
Brienne_of_Tarth,Pyg,Undirected,715,4
Brienne_of_Tarth,Qyburn,Undirected,716,3
Brienne_of_Tarth,Randyll_Tarly,Undirected,717,8
Brienne_of_Tarth,Renly_Baratheon,Undirected,718,37
Brienne_of_Tarth,Robar_Royce,Undirected,719,3
Brienne_of_Tarth,Robb_Stark,Undirected,720,5
Brienne_of_Tarth,Robert_Baratheon,Undirected,721,3
Brienne_of_Tarth,Roose_Bolton,Undirected,722,11
Brienne_of_Tarth,Sandor_Clegane,Undirected,723,12
Brienne_of_Tarth,Sansa_Stark,Undirected,724,24
Brienne_of_Tarth,Selwyn_Tarth,Undirected,725,4
Brienne_of_Tarth,Shagwell,Undirected,726,9
Brienne_of_Tarth,Stannis_Baratheon,Undirected,727,5
Brienne_of_Tarth,Timeon,Undirected,728,5
Brienne_of_Tarth,Tommen_Baratheon,Undirected,729,3
Brienne_of_Tarth,Tyrion_Lannister,Undirected,730,7
Brienne_of_Tarth,Tywin_Lannister,Undirected,731,3
Brienne_of_Tarth,Vargo_Hoat,Undirected,732,4
Brienne_of_Tarth,Vyman,Undirected,733,3
Brienne_of_Tarth,Walton,Undirected,734,3
Brienne_of_Tarth,Willow_Heddle,Undirected,735,5
Bronn,Catelyn_Stark,Undirected,736,6
Bronn,Cersei_Lannister,Undirected,737,23
Bronn,Chiggen,Undirected,738,8
Bronn,Falyse_Stokeworth,Undirected,739,3
Bronn,Gregor_Clegane,Undirected,740,4
Bronn,Jacelyn_Bywater,Undirected,741,7
Bronn,Joffrey_Baratheon,Undirected,742,12
Bronn,Lollys_Stokeworth,Undirected,743,7
Bronn,Mandon_Moore,Undirected,744,8
Bronn,Marillion,Undirected,745,4
Bronn,Oberyn_Martell,Undirected,746,4
Bronn,Podrick_Payne,Undirected,747,20
Bronn,Rodrik_Cassel,Undirected,748,4
Bronn,Shae,Undirected,749,3
Bronn,Shagga,Undirected,750,3
Bronn,Stannis_Baratheon,Undirected,751,3
Bronn,Timett,Undirected,752,5
Bronn,Tommen_Baratheon,Undirected,753,7
Bronn,Tyrion_Lannister,Undirected,754,137
Bronn,Tywin_Lannister,Undirected,755,7
Bronn,Vardis_Egen,Undirected,756,11
Bronn,Varys,Undirected,757,12
Bronn,Willis_Wode,Undirected,758,5
Brus_Buckler,Malegorn,Undirected,759,6
Brus_Buckler,Narbert_Grandison,Undirected,760,4
Brus_Buckler,Selyse_Florent,Undirected,761,5
Bryce_Caron,Cortnay_Penrose,Undirected,762,3
Bryce_Caron,Eldon_Estermont,Undirected,763,3
Bryce_Caron,Guyard_Morrigen,Undirected,764,5
Bryce_Caron,Renly_Baratheon,Undirected,765,7
Bryce_Caron,Stannis_Baratheon,Undirected,766,3
Brynden_Rivers,Meera_Reed,Undirected,767,3
Brynden_Tully,Catelyn_Stark,Undirected,768,29
Brynden_Tully,Daven_Lannister,Undirected,769,3
Brynden_Tully,Edmure_Tully,Undirected,770,24
Brynden_Tully,Edwyn_Frey,Undirected,771,3
Brynden_Tully,Emmon_Frey,Undirected,772,7
Brynden_Tully,Hoster_Tully,Undirected,773,5
Brynden_Tully,Jaime_Lannister,Undirected,774,29
Brynden_Tully,Lyle_Crakehall,Undirected,775,4
Brynden_Tully,Lysa_Arryn,Undirected,776,10
Brynden_Tully,Nestor_Royce,Undirected,777,3
Brynden_Tully,Rickard_Karstark,Undirected,778,4
Brynden_Tully,Robb_Stark,Undirected,779,27
Brynden_Tully,Ryman_Frey,Undirected,780,3
Brynden_Tully,Theon_Greyjoy,Undirected,781,6
Brynden_Tully,Tyrion_Lannister,Undirected,782,4
Brynden_Tully,Tywin_Lannister,Undirected,783,10
Brynden_Tully,Walder_Frey,Undirected,784,7
Bump,Varamyr,Undirected,785,5
Butterbumps,Olenna_Redwyne,Undirected,786,4
Butterbumps,Sansa_Stark,Undirected,787,6
Byam_Flint,Craster,Undirected,788,3
Caggo,Gerris_Drinkwater,Undirected,789,3
Caggo,Lucifer_Long,Undirected,790,3
Caggo,Meris,Undirected,791,7
Caggo,Quentyn_Martell,Undirected,792,7
Caggo,Tattered_Prince,Undirected,793,4
Caleotte,Doran_Martell,Undirected,794,11
Caleotte,Gregor_Clegane,Undirected,795,4
Caleotte,Obara_Sand,Undirected,796,5
Camarron,Spotted_Cat,Undirected,797,3
Captain_Myraham,Theon_Greyjoy,Undirected,798,4
Captain_Myraham_Daughter,Theon_Greyjoy,Undirected,799,3
Catelyn_Stark,Cersei_Lannister,Undirected,800,30
Catelyn_Stark,Cleos_Frey,Undirected,801,9
Catelyn_Stark,Colemon,Undirected,802,3
Catelyn_Stark,Colen_of_Greenpools,Undirected,803,6
Catelyn_Stark,Dacey_Mormont,Undirected,804,5
Catelyn_Stark,Desmond_Grell,Undirected,805,9
Catelyn_Stark,Donnel_Waynwood,Undirected,806,3
Catelyn_Stark,Eddard_Stark,Undirected,807,88
Catelyn_Stark,Edmure_Tully,Undirected,808,42
Catelyn_Stark,Elmar_Frey,Undirected,809,5
Catelyn_Stark,Eon_Hunter,Undirected,810,3
Catelyn_Stark,Hallis_Mollen,Undirected,811,16
Catelyn_Stark,Hoster_Tully,Undirected,812,27
Catelyn_Stark,Hyle_Hunt,Undirected,813,3
Catelyn_Stark,Jaime_Lannister,Undirected,814,59
Catelyn_Stark,Jason_Mallister,Undirected,815,5
Catelyn_Stark,Jeyne_Westerling,Undirected,816,13
Catelyn_Stark,Joffrey_Baratheon,Undirected,817,11
Catelyn_Stark,Jon_Arryn,Undirected,818,11
Catelyn_Stark,Jon_Snow,Undirected,819,14
Catelyn_Stark,Jon_Umber_(Greatjon),Undirected,820,14
Catelyn_Stark,Loras_Tyrell,Undirected,821,6
Catelyn_Stark,Lothar_Frey,Undirected,822,3
Catelyn_Stark,Luwin,Undirected,823,14
Catelyn_Stark,Lysa_Arryn,Undirected,824,55
Catelyn_Stark,Maege_Mormont,Undirected,825,6
Catelyn_Stark,Margaery_Tyrell,Undirected,826,4
Catelyn_Stark,Marillion,Undirected,827,6
Catelyn_Stark,Marq_Piper,Undirected,828,3
Catelyn_Stark,Masha_Heddle,Undirected,829,5
Catelyn_Stark,Mathis_Rowan,Undirected,830,3
Catelyn_Stark,Moreo_Tumitis,Undirected,831,3
Catelyn_Stark,Mya_Stone,Undirected,832,9
Catelyn_Stark,Mychel_Redfort,Undirected,833,3
Catelyn_Stark,Nestor_Royce,Undirected,834,3
Catelyn_Stark,Petyr_Baelish,Undirected,835,31
Catelyn_Stark,Randyll_Tarly,Undirected,836,6
Catelyn_Stark,Raynald_Westerling,Undirected,837,5
Catelyn_Stark,Renly_Baratheon,Undirected,838,55
Catelyn_Stark,Rickard_Karstark,Undirected,839,12
Catelyn_Stark,Rickon_Stark,Undirected,840,6
Catelyn_Stark,Robar_Royce,Undirected,841,7
Catelyn_Stark,Robb_Stark,Undirected,842,128
Catelyn_Stark,Robert_Arryn,Undirected,843,3
Catelyn_Stark,Robert_Baratheon,Undirected,844,27
Catelyn_Stark,Robin_Ryger,Undirected,845,3
Catelyn_Stark,Rodrik_Cassel,Undirected,846,28
Catelyn_Stark,Roose_Bolton,Undirected,847,10
Catelyn_Stark,Roslin_Frey,Undirected,848,7
Catelyn_Stark,Ryman_Frey,Undirected,849,6
Catelyn_Stark,Sansa_Stark,Undirected,850,32
Catelyn_Stark,Stafford_Lannister,Undirected,851,3
Catelyn_Stark,Stannis_Baratheon,Undirected,852,24
Catelyn_Stark,Stevron_Frey,Undirected,853,5
Catelyn_Stark,Tansy,Undirected,854,8
Catelyn_Stark,Theon_Greyjoy,Undirected,855,14
Catelyn_Stark,Tyrion_Lannister,Undirected,856,69
Catelyn_Stark,Tytos_Blackwood,Undirected,857,4
Catelyn_Stark,Tywin_Lannister,Undirected,858,21
Catelyn_Stark,Utherydes_Wayn,Undirected,859,3
Catelyn_Stark,Vardis_Egen,Undirected,860,5
Catelyn_Stark,Varys,Undirected,861,10
Catelyn_Stark,Vyman,Undirected,862,13
Catelyn_Stark,Walder_Frey,Undirected,863,38
Catelyn_Stark,Wendel_Manderly,Undirected,864,10
Catelyn_Stark,Willis_Wode,Undirected,865,5
Cayn,Eddard_Stark,Undirected,866,7
Cayn,Renly_Baratheon,Undirected,867,3
Cayn,Tomard,Undirected,868,6
Cedra,Garin_(orphan),Undirected,869,5
Cedric_Payne,Podrick_Payne,Undirected,870,3
Cellador,Clydas,Undirected,871,3
Cellador,Jon_Snow,Undirected,872,3
Cellador,Othell_Yarwyck,Undirected,873,8
Cersei_Lannister,Chiswyck,Undirected,874,3
Cersei_Lannister,Cleos_Frey,Undirected,875,6
Cersei_Lannister,Daenerys_Targaryen,Undirected,876,3
Cersei_Lannister,Doran_Martell,Undirected,877,3
Cersei_Lannister,Dorcas,Undirected,878,18
Cersei_Lannister,Dunsen,Undirected,879,16
Cersei_Lannister,Eddard_Stark,Undirected,880,91
Cersei_Lannister,Elia_Martell,Undirected,881,4
Cersei_Lannister,Ellaria_Sand,Undirected,882,4
Cersei_Lannister,Falyse_Stokeworth,Undirected,883,14
Cersei_Lannister,Garlan_Tyrell,Undirected,884,3
Cersei_Lannister,Garth_Tyrell,Undirected,885,3
Cersei_Lannister,Gregor_Clegane,Undirected,886,21
Cersei_Lannister,Gyles_Rosby,Undirected,887,24
Cersei_Lannister,Harys_Swyft,Undirected,888,4
Cersei_Lannister,High_Septon_(Tyrions),Undirected,889,3
Cersei_Lannister,High_Sparrow,Undirected,890,35
Cersei_Lannister,Ilyn_Payne,Undirected,891,34
Cersei_Lannister,Jacelyn_Bywater,Undirected,892,4
Cersei_Lannister,Jaime_Lannister,Undirected,893,130
Cersei_Lannister,Jalabhar_Xho,Undirected,894,3
Cersei_Lannister,Janos_Slynt,Undirected,895,13
Cersei_Lannister,Jocelyn_Swyft,Undirected,896,13
Cersei_Lannister,Joffrey_Baratheon,Undirected,897,173
Cersei_Lannister,Jon_Arryn,Undirected,898,7
Cersei_Lannister,Jon_Snow,Undirected,899,7
Cersei_Lannister,Jory_Cassel,Undirected,900,5
Cersei_Lannister,Kevan_Lannister,Undirected,901,24
Cersei_Lannister,Lancel_Lannister,Undirected,902,38
Cersei_Lannister,Loras_Tyrell,Undirected,903,24
Cersei_Lannister,Lysa_Arryn,Undirected,904,9
Cersei_Lannister,Mace_Tyrell,Undirected,905,26
Cersei_Lannister,Maegor_I_Targaryen,Undirected,906,3
Cersei_Lannister,Maggy,Undirected,907,5
Cersei_Lannister,Mandon_Moore,Undirected,908,4
Cersei_Lannister,Margaery_Tyrell,Undirected,909,79
Cersei_Lannister,Mark_Mullendore,Undirected,910,3
Cersei_Lannister,Melara_Hetherspoon,Undirected,911,5
Cersei_Lannister,Meryn_Trant,Undirected,912,46
Cersei_Lannister,Moelle,Undirected,913,4
Cersei_Lannister,Moon_Boy,Undirected,914,5
Cersei_Lannister,Mordane,Undirected,915,3
Cersei_Lannister,Myrcella_Baratheon,Undirected,916,19
Cersei_Lannister,Oberyn_Martell,Undirected,917,9
Cersei_Lannister,Olenna_Redwyne,Undirected,918,11
Cersei_Lannister,Orton_Merryweather,Undirected,919,9
Cersei_Lannister,Osfryd_Kettleblack,Undirected,920,15
Cersei_Lannister,Osmund_Kettleblack,Undirected,921,37
Cersei_Lannister,Osney_Kettleblack,Undirected,922,30
Cersei_Lannister,Petyr_Baelish,Undirected,923,27
Cersei_Lannister,Polliver,Undirected,924,9
Cersei_Lannister,Preston_Greenfield,Undirected,925,3
Cersei_Lannister,Pycelle,Undirected,926,34
Cersei_Lannister,Qyburn,Undirected,927,30
Cersei_Lannister,Rafford,Undirected,928,16
Cersei_Lannister,Raynard,Undirected,929,3
Cersei_Lannister,Renly_Baratheon,Undirected,930,12
Cersei_Lannister,Rhaegar_Targaryen,Undirected,931,8
Cersei_Lannister,Robb_Stark,Undirected,932,15
Cersei_Lannister,Robert_Baratheon,Undirected,933,134
Cersei_Lannister,Robert_Strong,Undirected,934,4
Cersei_Lannister,Sandor_Clegane,Undirected,935,19
Cersei_Lannister,Sansa_Stark,Undirected,936,95
Cersei_Lannister,Scolera,Undirected,937,5
Cersei_Lannister,Senelle,Undirected,938,9
Cersei_Lannister,Shae,Undirected,939,9
Cersei_Lannister,Stannis_Baratheon,Undirected,940,42
Cersei_Lannister,Taena_of_Myr,Undirected,941,46
Cersei_Lannister,Tallad,Undirected,942,4
Cersei_Lannister,Tanda_Stokeworth,Undirected,943,3
Cersei_Lannister,Tickler,Undirected,944,11
Cersei_Lannister,Tommen_Baratheon,Undirected,945,111
Cersei_Lannister,Tyrion_Lannister,Undirected,946,209
Cersei_Lannister,Tywin_Lannister,Undirected,947,57
Cersei_Lannister,Unella,Undirected,948,13
Cersei_Lannister,Varys,Undirected,949,53
Cersei_Lannister,Vayon_Poole,Undirected,950,4
Cersei_Lannister,Vylarr,Undirected,951,3
Cersei_Lannister,Walder_Frey,Undirected,952,5
Cersei_Lannister,Willas_Tyrell,Undirected,953,5
Chataya,Tyrion_Lannister,Undirected,954,10
Chayle,Mikken,Undirected,955,4
Chella,Shae,Undirected,956,4
Chella,Tyrion_Lannister,Undirected,957,8
Chella,Varys,Undirected,958,4
Chett,Jeor_Mormont,Undirected,959,6
Chett,Jon_Snow,Undirected,960,9
Chett,Lark,Undirected,961,9
Chett,Qhorin_Halfhand,Undirected,962,3
Chett,Samwell_Tarly,Undirected,963,10
Chett,Small_Paul,Undirected,964,8
Chiggen,Tyrion_Lannister,Undirected,965,5
Chiggen,Willis_Wode,Undirected,966,3
Chiswyck,Dunsen,Undirected,967,3
Chiswyck,Gregor_Clegane,Undirected,968,4
Chiswyck,Ilyn_Payne,Undirected,969,3
Chiswyck,Joffrey_Baratheon,Undirected,970,3
Chiswyck,Meryn_Trant,Undirected,971,3
Chiswyck,Polliver,Undirected,972,4
Chiswyck,Rafford,Undirected,973,7
Chiswyck,Sandor_Clegane,Undirected,974,3
Chiswyck,Tickler,Undirected,975,5
Chiswyck,Weese,Undirected,976,6
Clayton_Suggs,Godry_Farring,Undirected,977,5
Clayton_Suggs,Stannis_Baratheon,Undirected,978,6
Clement_Piper,Jaime_Lannister,Undirected,979,3
Clement_Piper,Karyl_Vance,Undirected,980,4
Cleon,Daenerys_Targaryen,Undirected,981,13
Cleon,Ghael,Undirected,982,5
Cleon,Quentyn_Martell,Undirected,983,3
Cleos_Frey,Eddard_Stark,Undirected,984,3
Cleos_Frey,Jaime_Lannister,Undirected,985,32
Cleos_Frey,Robb_Stark,Undirected,986,11
Cleos_Frey,Tyrion_Lannister,Undirected,987,13
Cletus_Yronwood,Daenerys_Targaryen,Undirected,988,3
Cletus_Yronwood,Gerris_Drinkwater,Undirected,989,5
Cletus_Yronwood,Kedry,Undirected,990,3
Cletus_Yronwood,Quentyn_Martell,Undirected,991,7
Cley_Cerwyn,Donella_Hornwood,Undirected,992,3
Cley_Cerwyn,Rodrik_Cassel,Undirected,993,4
Clubfoot_Karl,Craster,Undirected,994,6
Clubfoot_Karl,Samwell_Tarly,Undirected,995,3
Clydas,Hobb,Undirected,996,6
Clydas,Jon_Snow,Undirected,997,30
Clydas,Mully,Undirected,998,4
Clydas,Samwell_Tarly,Undirected,999,9
Clydas,Stannis_Baratheon,Undirected,1000,3
Cohollo,Daenerys_Targaryen,Undirected,1001,7
Cohollo,Drogo,Undirected,1002,9
Cohollo,Haggo,Undirected,1003,7
Cohollo,Qotho,Undirected,1004,6
Coldhands,Gilly,Undirected,1005,3
Coldhands,Hodor,Undirected,1006,4
Coldhands,Meera_Reed,Undirected,1007,3
Colemon,Gretchel,Undirected,1008,5
Colemon,Maddy,Undirected,1009,5
Colemon,Petyr_Baelish,Undirected,1010,6
Colemon,Robert_Arryn,Undirected,1011,7
Colemon,Vardis_Egen,Undirected,1012,4
Colen_of_Greenpools,Renly_Baratheon,Undirected,1013,3
Conn,Coratt,Undirected,1014,5
Conn,Shagga,Undirected,1015,9
Conn,Tyrion_Lannister,Undirected,1016,6
Corliss_Penny,Stannis_Baratheon,Undirected,1017,3
Cortnay_Penrose,Davos_Seaworth,Undirected,1018,5
Cortnay_Penrose,Renly_Baratheon,Undirected,1019,3
Cortnay_Penrose,Stannis_Baratheon,Undirected,1020,18
Cortnay_Penrose,Tyrion_Lannister,Undirected,1021,3
Cortnay_Penrose,Varys,Undirected,1022,3
Cotter_Pyke,Denys_Mallister,Undirected,1023,18
